instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruct_pages.thisRepN,instruct_pages.thisTrialN,instruct_pages.thisN,instruct_pages.thisIndex,instruct_pages.ran,pageN,instruct_text,participant,order,session,gender,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.corr,key_resp.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,conds_file,label_left,label_right
0.116666667,-0.313333333,0,0,0,0,0,0,0,1,1,"You will be presented with words or images to classify into categories using either the 'A' or 'L' key. 
 
Try to go as fast as possible while making as few mistakes as possible. 
",maka,1,001,male,2023-06-08_11h44.20.385,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.116666667,-0.313333333,0,0,0,0,1,1,1,1,2,"Keep in mind: 
 
1) Labels at the top of the screen indicate which catogory goes with which key. 
 
2) Each word or image has a correct catogory classification 
 
3) Keep your index fingers on the A and L keys to enable a rapid response. 
 
4) The test gives no results if you go slow- please try to go as fast as possible 
",maka,1,001,male,2023-06-08_11h44.20.385,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,maka,1,001,male,2023-06-08_11h44.20.385,openIAT,2020.1.0rc3,Win32,60,a,1,0.3514,,,,,,,,0.3514,1,0,0,0,8,1,stimuli/blank.png,Joy,a,,,,,,,,
,,,,,,,,,,,,maka,1,001,male,2023-06-08_11h44.20.385,openIAT,2020.1.0rc3,Win32,60,l,1,1.01,,,,,,,,1.01,1,0,1,1,1,1,stimuli/blank.png,Bad,l,,,,,,,,
,,,,,,,,,,,,maka,1,001,male,2023-06-08_11h44.20.385,openIAT,2020.1.0rc3,Win32,60,l,1,0.8289,,,,,,,,0.8289,1,0,2,2,3,1,stimuli/blank.png,Hurt,l,,,,,,,,
,,,,,,,,,,,,maka,1,001,male,2023-06-08_11h44.20.385,openIAT,2020.1.0rc3,Win32,60,l,1,0.6879,,,,,,,,0.6879,1,0,3,3,5,1,stimuli/blank.png,Agony,l,,,,,,,,
,,,,,,,,,,,,maka,1,001,male,2023-06-08_11h44.20.385,openIAT,2020.1.0rc3,Win32,60,l,1,0.5546,,,,,,,,0.5546,1,0,4,4,7,1,stimuli/blank.png,Evil,l,,,,,,,,
,,,,,,,,,,,,maka,1,001,male,2023-06-08_11h44.20.385,openIAT,2020.1.0rc3,Win32,60,a,1,0.5378,,,,,,,,0.5378,1,0,5,5,2,1,stimuli/blank.png,Happy,a,,,,,,,,
,,,,,,,,,,,,maka,1,001,male,2023-06-08_11h44.20.385,openIAT,2020.1.0rc3,Win32,60,a,1,0.6885,,,,,,,,0.6885,1,0,6,6,6,1,stimuli/blank.png,Love,a,,,,,,,,
,,,,,,,,,,,,maka,1,001,male,2023-06-08_11h44.20.385,openIAT,2020.1.0rc3,Win32,60,a,1,0.7121,,,,,,,,0.7121,1,0,7,7,4,1,stimuli/blank.png,Pleasure,a,,,,,,,,
